B_mu,a_0,b_0,B_sigma,a_i,c,d,Score
14.057354774153,21.1815897409009,1.80405066983648,0.01,2.04012617259073,5.31838909556149,0.247230712717677,-3.00576537853355
15.0302699897862,21.2347683298466,1.33312504150213,0.01,2.03641012693996,5.28457460904845,0.179034328971045,-3.03111111969424
16.4036590700476,21.061720501767,1,0.01,2.01276014276808,5.22520482453081,0.29322363448077,-3.03364629067108
16.2991189929072,20.8961947274512,1.42021036882968,0.01,2.03233107577709,5.21691528051354,0.401166317976063,-3.04317180953871
19.4377616652806,20.8768274967981,4.60721264649994,0.01,2.04828424238376,5.36035038065853,0.351007463478852,-3.24185385746451
15.0688877721888,21.1184715673363,1,0.533665755987872,2.94631676694619,8.13704533545151,2.82961175085681,-3.33476895428612
18.0168517241358,21.3173833993617,1.42550669924255,0.0983558171050363,1.89027136193335,5.1874424740628,2.91701788218098,-3.36769218562787
21.6933542562516,19.9504512290936,2.60649419683032,0.118149681943036,2.20531203994527,3.81928484871019,2.57468514694599,-3.40658824793432
2.63954423207324,49.4987242119853,3.36686172555201,0.737915892585347,1.61895381662762,6.43835861497459,9.69736486308376,-3.45742871004315
49.8750396002683,35.348784432793,19.9473381495802,0.864338091537223,4.8378502348694,6.0821678278828,0.173882698924946,-3.47406569321655
138.223386965389,44.0745668264106,11.3446938966634,0.0934031050443383,1.05841389946872,8.02780246595021,3.51235887331356,-3.49502732219456
38.3722077574814,41.7837316524936,10.3645634220913,0.715017648538575,2.91322146053892,8.75256317243479,5.66244001514777,-3.50857849958018
28.7239168017417,28.8235699913958,11.6240599246549,0.408574960845421,3.49370616323112,5.8550433496667,2.63861677199157,-3.51335997532763
12.3156230346283,16.4506444061695,7.25534771658942,0.261144838669762,3.02008163023853,3.81910385562756,9.40042905773265,-3.52312586021057
15.2054251001016,21.0795334982678,1,0.01,2.02928224310678,5.21623896845408,0.280513955024176,-3.53346983463407
14.5240337247704,13.7854875781178,17.4287460115382,0.01,2.0394382655048,5.82856722042261,7.75442918972959,-3.54293580133531
122.234872563068,40.3301877782187,14.0303419724112,0.874086716689812,3.7155503686918,3.37776155402457,4.7571198551374,-3.55700744778853
82.6530693020406,13.3366244977107,38.4197528298246,0.0157947959077678,0.424574120300822,2.501690637606,2.04262146887236,-3.56724678639342
12.842131832442,21.0129784800415,1.51994963439745,0.0100319602567785,1.99784225077,5.30938697168859,0.545751201995603,-3.57141838848114
143.662841161281,12.7066954300739,20.9420609227149,0.160854159924202,4.49543978322763,1.00412225093293,6.41921733584222,-3.60434313151589
14.1224387313672,27.7151332303183,27.9435361251934,0.639267997194514,2.97421118056402,9.33480158466846,9.27915772356193,-3.6250881143765
36.4515530834972,17.616254459694,26.0002934474731,0.930276884046483,0.613885633898899,3.54899358403503,3.64145077660247,-3.63771486671446
59.54904683273,28.1302293064364,36.1374592787442,0.35395994000683,4.30285146015037,4.80654627316394,1.64466035289843,-3.64171864450035
10.605047965256,6.31461186085362,45.781268809177,0.377543083336936,0.511432928245049,6.54592744264186,4.94643989903553,-3.64921721250874
56.8452541663079,5.67555542583577,49.6380176881794,0.674201860848482,2.09890776005108,7.73599721129817,4.70657456323571,-3.65042542964344
90.0285839446222,37.8505434890976,44.2518073827727,0.215791336714523,0.256149054139387,1.20470594730395,7.36421382618968,-3.65978442186213
76.46946412745,22.3546150588663,41.2616476864554,0.428299962915114,0.793364728521556,4.93409577147802,6.56780709586273,-3.65983974204161
72.3554226359766,35.4128107459373,43.9044558874933,0.698841701534906,4.29560930923506,6.18406179491327,5.57384724039729,-3.66681858013336
124.647735471099,29.2690042726928,33.2668454663828,0.0301320093844552,3.75448328903876,3.64725019166512,4.35366576628593,-3.7154725767233
103.433578194124,21.0836715262432,7.36414272168237,0.0915423416924763,2.02618916002139,6.81099853589897,0.1,-3.71581432402572
31.1572219876366,20.9635677455092,14.5241614242414,0.0729315417374627,2.73556191822664,5.22192513379013,0.68667978946938,-3.8251272623523
60.0496511405101,34.6905741756782,12.9709050490987,0.0439505638192474,3.55499784382992,5.27277531504432,2.79340624265473,-3.84927821170099
46.9320826624445,22.5093964565026,10.4736612784455,0.174085831291307,1.89021533221752,6.06029196064972,0.480492203522132,-3.87488649075461
146.047670566311,23.8408754377626,7.30018954253756,0.10215469336523,0.581207527897786,3.03443209713325,0.265554610400328,-3.87553969446754
102.971912788731,20.8956964370484,25.0828669413288,0.088516798713331,2.03774551338055,4.81672277608465,7.0206741396462,-3.89181461073129
118.988108975843,22.875991545734,27.4569988123374,0.174258136658563,0.155955260763876,5.95613121499574,8.73986289377324,-3.90035088147583
111.515293621787,40.9866375624668,15.1248145822436,0.0735406750484503,2.17412051784107,2.76276591150356,1.66439125497559,-3.91198647813928
116.553830588819,16.3423616202781,16.8973087559454,0.460185630199366,0.962514172797091,8.70270039351923,3.1865724464007,-3.9145296213172
27.4982516575147,19.630750299644,18.8361895732005,0.924616267552764,1.58258171240032,4.66483091712231,0.401153562141568,-3.91638757581913
129.816342021794,37.212957224506,30.6745667914627,0.147121783177601,2.32181756923674,4.11373576295662,7.75262525633876,-3.93173971269036
96.3834633423215,25.4756584822433,25.459672274394,0.22573843529265,2.00369625682943,5.17346987090473,4.05496536962987,-3.93552779518022
67.6664165268419,36.1986156720435,12.7083991776919,0.436401995788029,4.10461855117464,8.16645928006486,1.1890600468072,-3.93747432842394
139.857555246935,39.8314609054709,39.5343543470604,0.188550780917884,4.57176046214066,6.18628733450846,7.03259095849203,-3.93798457607936
102.005042623612,17.0217783618718,30.1643813550007,0.755911169895104,3.07860057994723,7.46265836942209,0.685991966131676,-3.93826620699839
126.992374659107,48.0531186235137,16.193541490729,0.0649744807221993,3.28819054715568,0.858548715481801,8.31403284603264,-3.93876942731761
32.4680545003028,26.6494458524976,32.718551353769,0.34355964084689,1.7590008716056,5.81671235249368,4.27172093158541,-3.95027465934404
16.8342214424263,8.58072301063221,31.1725756472675,0.607663696539655,2.72521533339052,9.80377235444762,0.488799669022472,-3.95288465880861
51.2019559166461,24.2687693267129,32.6252512695268,0.502587652190921,1.70166048229439,7.17335166471046,1.60621402464075,-3.95549228556109
49.8124322353674,31.4864922914989,26.0067729818097,0.788787560596609,2.5092357335378,7.96408365449456,2.89989175745881,-3.95559816572771
79.7343248275196,11.3420469453544,14.0527644754101,0.991750520930763,4.76971148288715,2.6369221614682,2.0259420159733,-3.9661723410438
74.3851978316404,14.6843044470297,18.2588789450936,0.970783352082163,1.95026887827786,1.7061229755317,0.605895811168344,-3.96697240964152
74.9228150597393,35.811663507299,2.14612266538448,0.0499514481860087,1.41790489959406,5.3581479581112,3.96825656764995,-3.97130803898161
12.3642563431357,32.9394039851613,35.4353320792085,0.576646080107994,0.343412806822453,6.98975732092014,9.13196416522908,-3.9717149198039
114.872429829284,45.5212505011587,28.5694282669807,0.386521563739017,3.4800948542566,4.75389938747411,4.16497143904911,-3.97668657076794
47.6027024476184,21.0239497915832,9.36087352245777,0.335104852004212,0.109404857227401,5.47463144954741,3.59368395343013,-3.97866378627399
65.2797316099151,29.7028539494379,42.3304724765476,0.570726632300033,3.99908241909696,5.63688164805461,0.831361661319222,-3.97908211306232
148.64757723031,47.8454773426987,43.2954483134207,0.289278245713662,4.91432283465983,1.48060464187559,8.08755605046604,-3.97967819879134
18.4793486858053,47.1919150999514,31.9531579986913,0.850226693442258,1.45524361883057,9.43487571929681,9.89468303682781,-3.98549164600207
30.0494604984132,44.9872563458514,36.8400739878416,0.974887927501662,1.73242425188888,7.34059248453239,4.57627890179566,-3.98617157796534
86.8689275685997,38.3910579437157,18.5264766878681,0.351324705305276,1.87175879081944,9.2133405846048,5.14110495715901,-3.98856927071071
120.604936395326,49.263594982028,8.86461461172439,0.13708262028003,3.85879191219108,6.65908018629998,2.21820597113576,-3.99057693293065
90.6702915411443,30.729128477932,44.5708781839581,0.65208654492262,0.216637905661482,7.75015668833129,1.93159529756256,-3.99534595836997
25.6966771260602,21.0525494670728,40.8898948457791,0.877464645757806,0.824312133684289,7.9343941270896,3.85350387633279,-3.9970227395399
38.8218512355934,34.8739268792255,24.3635812368441,0.529982454481146,1.98132650298164,2.29208941088099,3.36955218804132,-4.00284083875078
105.25218442276,17.7811218144419,10.8091093928891,0.862100878349901,3.06301578399088,6.68704111522705,8.25744232691168,-4.00426687802056
31.315781352301,35.1850097688715,26.0668172538323,0.806068580153462,2.85961022862048,3.15386453262015,5.8638245504024,-4.00461292055656
40.3627291268969,19.3352489699144,29.3624720743392,0.911187750213148,1.14893875813345,8.89449099476981,9.48703366148485,-4.00539020103797
7.68671447252855,31.6938798016636,19.4408421600703,0.895194020550199,3.69183698253939,1.32857091824757,1.37889269435978,-4.0074347774341
105.935462414624,20.2361570836968,24.5451192275435,0.608954505519127,2.5619297540353,5.8348244488584,3.02795163019018,-4.00955483866415
34.3691686861417,10.1906574580586,37.4276045788312,0.309664619755133,3.15791010848479,9.14766078700777,5.60631053059761,-4.01116131289375
137.118201793637,33.3870054502972,48.51494527834,0.603620558626983,2.80984432551544,4.58078354630819,2.37052567489745,-4.01168720541363
138.198408661124,42.4946953076759,22.6075429467941,0.578006672304157,3.46985203566576,4.94630678878456,6.5039711964438,-4.01360299670674
51.8760130839997,44.3574340193795,11.0938817661226,0.867383218099989,1.32508967214641,8.71650268232924,4.10879987256158,-4.01765296507262
3.56071346553176,46.1377435972216,14.711372312624,0.995102262037274,1.42062269720715,4.21062011120974,4.78979388883903,-4.01850985770001
52.2956920151732,8.84818473593332,49.027253834554,0.410780411206186,2.68069088025251,2.30996719340894,5.8177124343553,-4.01860138779443
1.20605911513355,18.8511250986089,45.5290845398789,0.187942407403877,2.18896673146911,4.69086531971562,2.91768322345139,-4.01905096686261
28.8238307912261,32.0709275309899,9.73116483674233,0.417653620305774,4.88009393332406,6.07695629535771,2.64347391740284,-4.01919880878464
108.135573130804,31.022898837809,16.816031181909,0.759223307498596,3.43902127964109,5.20171952616572,6.85887186223341,-4.02057437406552
142.580877510319,39.4389723758679,17.6646048376802,0.953880188332804,3.32026070869761,2.78956929745652,2.67519754627121,-4.02246215012867
24.6877185430672,12.0727370040397,21.7930255056528,0.75063034168783,3.48005394363413,1.33722705896269,7.31600480767623,-4.02364824368073
32.6839285366874,16.9840000211608,42.9343584805611,0.603281391184295,3.88287913122067,8.73201139710813,6.0914900895102,-4.02428999902697
29.5110077596072,19.2169010959135,17.6644439060006,0.544283864904105,1.89925001410634,4.0626597728191,9.35855982519174,-4.02457960485719
100.387146853852,43.0207261566306,26.3433924472891,0.699759745184133,1.26549513476901,0.416170524327151,6.05504976392591,-4.02588120316824
78.4845230963813,15.3869033927564,34.5240102914628,0.510878612965545,4.67549357769545,9.5813659599746,2.95422755160702,-4.02731831420067
47.7100377764021,28.7888747106772,5.3781595927896,0.922875411902122,0.680491271317005,3.49048226203204,6.21210183573288,-4.02876570478011
115.008025872299,20.5799020333146,19.0761592887797,0.674288313155506,3.74645653652149,6.61276184898652,6.42276752823296,-4.02951900686552
2.98001913722747,47.707022587077,18.8180218498135,0.679623792132064,3.84976949881781,6.45210351899427,6.4895201866192,-4.03299910203544
42.7947956972689,31.865471555409,13.6991201404715,0.475134775284545,4.62523702712497,8.33699559598396,7.25968600545178,-4.03359950943317
15.4647693757211,16.1095243855468,4.0728655037173,0.150397382076277,2.6427799302879,3.77478396859339,5.01510451412365,-4.03503294981643
106.110076226637,4.40344100708608,6.12590187606402,0.403524761600653,1.84545980881434,4.38620667897165,4.32885857499437,-4.0351368630599
75.9594092496199,22.0962409023888,36.6854757770599,0.293389609239543,3.09456995921376,2.4294794434612,1.65583859419178,-4.036007884762
131.136860708696,21.7494372888468,36.1369996674359,0.255530032352245,2.52493726041168,2.21253226770121,1.25286504323894,-4.03724067826554
84.9496293401844,6.90701064616442,21.3904003776377,0.335957307917266,1.34446134948172,1.84396089989759,0.95462142226386,-4.04026790912146
17.8230052833389,18.529400605776,46.2086448028074,0.704220558306027,3.30862422456335,6.32368124729311,8.09661137345528,-4.04206950476058
92.661502749882,25.6657917118399,12.1674495156622,0.820927796448913,3.93318885469344,8.47529572360351,8.49541808617867,-4.04423768724152
112.252954478302,13.6117385686608,46.6324268479832,0.264927209953013,2.85194488286041,5.46333421210625,5.40787809242029,-4.04607426585291
55.9715782200652,7.69414906855673,23.5859425921924,0.623878115920317,4.2803679048107,0.608052623217061,2.24746349406928,-4.04704201276534
63.0613168985982,27.5910500995349,6.98651932778303,0.205466330453487,2.39961175664794,4.01881103351746,6.9880220177936,-4.04743767978472
114.49208797029,20.8658446365,37.8762516199176,0.669155507886166,2.76136698280877,6.43631115969011,4.84098219063598,-4.051459138335
35.6969409880039,13.3498166117175,1.4174296379201,0.301167666198423,1.06644629014776,5.02736799166269,1.63614385412531,-4.05380013721667
62.2032481761816,26.7350980136776,39.4789277548669,0.55831619290156,0.877276673454326,0.151556686357861,5.21022362090315,-4.05383150508706
31.7342877101419,11.0515887431102,22.5838663786184,0.687806028731001,4.73978759150486,6.75219748168086,8.21551327735186,-4.05537763542893
133.913859545696,18.617319833301,8.55020538985264,0.304167452291519,3.39779743690277,2.59164723709325,5.99596747752445,-4.05687232149688
58.4478100277605,7.71333751138411,11.0273614764959,0.539700549966747,4.33683530855882,1.8716525789783,8.34523650831038,-4.05808527701362
81.0505871676275,11.9257763407193,35.0660589106847,0.322193330074062,2.58318241112633,3.23016835734215,9.80093373347673,-4.05894322087856
16.0047783490728,20.7756069758271,1.80036306337866,0.0971528787990017,1.97629374375547,4.64498177252574,2.68155347717375,-4.0597337428389
12.2765143112523,17.4869264977189,8.03837069327633,0.696116976322653,3.17153241370218,6.42870435501139,7.88969006656312,-4.06014557504538
112.932051112549,14.4078928342246,1.3331699842056,0.781176916161827,1.49750638886717,5.22184623874985,8.67978524502471,-4.06897145974434
70.1145681213155,17.8269392768154,41.9806126042502,0.72039486762073,4.98896039243089,4.78679425477416,7.4669341808624,-4.07486918079245
97.5613649829524,2.79755817290861,22.7213937144727,0.805011484977024,1.21069730059709,3.17288066084896,6.66742780358098,-4.07724733765373
43.5769102822823,4.80977671926376,47.8366918978514,0.24170411499776,4.37622961284826,0.74097822165416,8.99463611894819,-4.07764828729953
103.552380436752,1.70651631767396,9.93416391205974,0.767844366819432,3.24224826184101,2.03972701177267,3.24830482367227,-4.08145427167679
72.1565898131978,3.1827432007296,46.3518562521087,0.787945173300071,4.08646618978819,9.96980131257824,6.75942566195736,-4.09006999044957
27.7737639272153,9.51392773916013,4.86143879019655,0.785855647145804,1.56759626841871,1.61726500356138,3.48432026056939,-4.09034249428932
35.0812088175018,12.3288292858487,1.00000503108946,0.158553437705308,2.95345043532515,2.018089777926,3.04249428095999,-4.1052838968759
14.9341106244809,27.6322703462022,1,0.161045767533087,2.04290724027891,5.24305525467518,4.21451888696083,-4.10876461741356
22.7524025967644,1.09718570385594,24.4072519415058,0.537524621695945,2.43600715444423,5.88370972587162,7.60916240968209,-4.11643020545406
122.847368871853,42.7968943839194,4.22880069818348,0.523496922898406,4.20893405287759,7.04128562779731,8.00252063125971,-4.1343764534555
5.78872319572672,40.5299092417117,2.29761870289221,0.4883943806734,3.63638348029926,5.53257502131098,8.59740491942137,-4.17424095428113
109.482421983273,34.5593543104595,1.01679910570383,0.843160180682217,4.30203562195413,0.322178353209248,9.31452595944284,-4.21358839142977
